"Lake","Month","Date_Sam","Taxa","RelAbund"
"Lake Rippowam","August","8-12_LR","Opisthokonta_Bryozoa",0.000627954318048511
"Lake Rippowam","August","8-12_LR","Opisthokonta_Choanoflagellatea",0.00130421281440845
"Lake Rippowam","August","8-12_LR","Opisthokonta_Chytridiomycota",0.0273746679087741
"Lake Rippowam","August","8-12_LR","Opisthokonta_Cnidaria",0
"Lake Rippowam","August","8-12_LR","Opisthokonta_Craniata",0
"Lake Rippowam","August","8-12_LR","Opisthokonta_Filasterea",0
"Lake Rippowam","August","8-12_LR","Opisthokonta_Gastrotricha",0.00675568436669772
"Lake Rippowam","August","8-12_LR","Opisthokonta_Ichthyophonida",0.003450298450816
"Lake Rippowam","August","8-12_LR","Opisthokonta_Mollusca",0
"Lake Rippowam","August","8-12_LR","Opisthokonta_Monoblepharomycota",0.00013801193803264
"Lake Rippowam","August","8-12_LR","Opisthokonta_Mucoromycota",4.14035814097919e-05
"Lake Rippowam","August","8-12_LR","Opisthokonta_Nematoda",0.0134975675395922
"Lake Rippowam","August","8-12_LR","Opisthokonta_Opisthokonta",0
"Lake Rippowam","August","8-12_LR","Opisthokonta_Opisthosporidia",0
"Lake Rippowam","August","8-12_LR","Opisthokonta_Platyhelminthes",0
"Lake Rippowam","August","8-12_LR","Opisthokonta_Pluriformea",0.000144912534934272
"Lake Rippowam","August","8-12_LR","Opisthokonta_Porifera",5.52047752130559e-05
"Lake Rippowam","August","8-12_LR","Opisthokonta_Rotifera",0
"Lake Rippowam","August","8-12_LR","Opisthokonta_Rozellomycota",0
"Lake Rippowam","August","8-12_LR","Opisthokonta_Unclassified",0.00512024290101094
"Lake Rippowam","August","8-12_LR","Opisthokonta_Zoopagomycota",0.00413345754407756
"Lake Rippowam","August","8-12_LR","Rhizaria",0.0321567815616051
"Lake Rippowam","August","8-12_LR","Rhodophyta",0
"Lake Rippowam","August","8-12_LR","Rigifilida",9.66083566228479e-05
"Lake Rippowam","August","8-12_LR","Stramenopiles",0.343539316150847
"Lake Rippowam","August","8-12_LR","Streptophyta",0.00160783907808025
"Lake Rippowam","August","8-12_LR","Telonemia",0
"Lake Rippowam","August","8-12_LR","Tubulinea",0
"Lake Rippowam","August","8-12_LR","Verrucomicrobia",0
"Lake Rippowam","August","8-18_LR","Alveolata",0.0121306927186329
"Lake Rippowam","August","8-18_LR","Ancyromonadida",0
"Lake Rippowam","August","8-18_LR","Apusomonada",0.000405832177326525
"Lake Rippowam","August","8-18_LR","Centroplasthelida",4.42726011628937e-05
"Lake Rippowam","August","8-18_LR","Chlorophyta",0.186749210471946
"Lake Rippowam","August","8-18_LR","Collodictyonidae",0.000221363005814468
"Lake Rippowam","August","8-18_LR","Cryptophyta",0.157728520409669
"Lake Rippowam","August","8-18_LR","Discoba",0
"Lake Rippowam","August","8-18_LR","Discosea",0
"Lake Rippowam","August","8-18_LR","Evosea",0
"Lake Rippowam","August","8-18_LR","Firmicutes",0
"Lake Rippowam","August","8-18_LR","Haptophyta",0.0378530739942741
"Lake Rippowam","August","8-18_LR","Kathablepharidacea",0.0415055635902128
"Lake Rippowam","August","8-18_LR","Opisthokonta_Annelida",0
"Lake Rippowam","August","8-18_LR","Opisthokonta_Aphelidiomycota",0
"Lake Rippowam","August","8-18_LR","Opisthokonta_Arthropoda",0.00202916088663263
"Lake Rippowam","August","8-18_LR","Opisthokonta_Ascomycota",0.00698769221687672
"Lake Rippowam","August","8-18_LR","Opisthokonta_Basidiomycota",0.00558572651338508
"Lake Rippowam","August","8-18_LR","Opisthokonta_Blastocladiomycota",0.00889879283374163
"Lake Rippowam","August","8-18_LR","Opisthokonta_Bryozoa",0
"Lake Rippowam","August","8-18_LR","Opisthokonta_Choanoflagellatea",0.012071662583749
"Lake Rippowam","August","8-18_LR","Opisthokonta_Chytridiomycota",0.129268616628789
"Lake Rippowam","August","8-18_LR","Opisthokonta_Cnidaria",0
"Lake Rippowam","August","8-18_LR","Opisthokonta_Craniata",2.95150674419291e-05
"Lake Rippowam","August","8-18_LR","Opisthokonta_Filasterea",0
"Lake Rippowam","August","8-18_LR","Opisthokonta_Gastrotricha",0
"Lake Rippowam","August","8-18_LR","Opisthokonta_Ichthyophonida",0.0213836663616776
"Lake Rippowam","August","8-18_LR","Opisthokonta_Mollusca",0
"Lake Rippowam","August","8-18_LR","Opisthokonta_Monoblepharomycota",0.000575543815117618
"Lake Rippowam","August","8-18_LR","Opisthokonta_Mucoromycota",0
"Lake Rippowam","August","8-18_LR","Opisthokonta_Nematoda",0
"Lake Rippowam","August","8-18_LR","Opisthokonta_Opisthokonta",0
"Lake Rippowam","August","8-18_LR","Opisthokonta_Opisthosporidia",0
"Lake Rippowam","August","8-18_LR","Opisthokonta_Platyhelminthes",0
"Lake Rippowam","August","8-18_LR","Opisthokonta_Pluriformea",8.1166435465305e-05
"Lake Rippowam","August","8-18_LR","Opisthokonta_Porifera",0
"Lake Rippowam","August","8-18_LR","Opisthokonta_Rotifera",0.000221363005814468
"Lake Rippowam","August","8-18_LR","Opisthokonta_Rozellomycota",0.000206605472093504
"Lake Rippowam","August","8-18_LR","Opisthokonta_Unclassified",0.0169342699448068
"Lake Rippowam","August","8-18_LR","Opisthokonta_Zoopagomycota",0.000110681502907234
"Lake Rippowam","August","8-18_LR","Rhizaria",0.0294265222396033
"Lake Rippowam","August","8-18_LR","Rhodophyta",0
"Lake Rippowam","August","8-18_LR","Rigifilida",0.00016233287093061
"Lake Rippowam","August","8-18_LR","Stramenopiles",0.313553318969334
"Lake Rippowam","August","8-18_LR","Streptophyta",0.015805318615153
"Lake Rippowam","August","8-18_LR","Telonemia",0
"Lake Rippowam","August","8-18_LR","Tubulinea",2.95150674419291e-05
"Lake Rippowam","August","8-18_LR","Verrucomicrobia",0
"Lake Rippowam","August","8-26_LR","Alveolata",0.00394533415011231
"Lake Rippowam","August","8-26_LR","Ancyromonadida",0
"Lake Rippowam","August","8-26_LR","Apusomonada",0.00420787024882588
"Lake Rippowam","August","8-26_LR","Centroplasthelida",0.000109390041130655
"Lake Rippowam","August","8-26_LR","Chlorophyta",0.160876287156151
"Lake Rippowam","August","8-26_LR","Collodictyonidae",0.000977217700767189
"Lake Rippowam","August","8-26_LR","Cryptophyta",0.102797467985181
"Lake Rippowam","August","8-26_LR","Discoba",0
"Lake Rippowam","August","8-26_LR","Discosea",0
"Lake Rippowam","August","8-26_LR","Evosea",8.0219363495814e-05
"Lake Rippowam","August","8-26_LR","Firmicutes",0
"Lake Rippowam","August","8-26_LR","Haptophyta",0.0595811090691637
"Lake Rippowam","August","8-26_LR","Kathablepharidacea",0.0137320964966016
"Lake Rippowam","August","8-26_LR","Opisthokonta_Annelida",0
"Lake Rippowam","August","8-26_LR","Opisthokonta_Aphelidiomycota",0
"Lake Rippowam","August","8-26_LR","Opisthokonta_Arthropoda",0.00156792392287273
"Lake Rippowam","August","8-26_LR","Opisthokonta_Ascomycota",0.00834281380356466
"Lake Rippowam","August","8-26_LR","Opisthokonta_Basidiomycota",0.0164887255330941
"Lake Rippowam","August","8-26_LR","Opisthokonta_Blastocladiomycota",0.00546950205653277
"Lake Rippowam","August","8-26_LR","Opisthokonta_Bryozoa",0.000306292115165835
"Lake Rippowam","August","8-26_LR","Opisthokonta_Choanoflagellatea",0.00325982322569353
"Lake Rippowam","August","8-26_LR","Opisthokonta_Chytridiomycota",0.127031008430326
"Lake Rippowam","August","8-26_LR","Opisthokonta_Cnidaria",0
"Lake Rippowam","August","8-26_LR","Opisthokonta_Craniata",0
"Lake Rippowam","August","8-26_LR","Opisthokonta_Filasterea",0
"Lake Rippowam","August","8-26_LR","Opisthokonta_Gastrotricha",0
"Lake Rippowam","August","8-26_LR","Opisthokonta_Ichthyophonida",0.010625419328491
"Lake Rippowam","August","8-26_LR","Opisthokonta_Mollusca",0
"Lake Rippowam","August","8-26_LR","Opisthokonta_Monoblepharomycota",0.000182316735217759
"Lake Rippowam","August","8-26_LR","Opisthokonta_Mucoromycota",0.00104285172544558
"Lake Rippowam","August","8-26_LR","Opisthokonta_Nematoda",0
"Lake Rippowam","August","8-26_LR","Opisthokonta_Opisthokonta",0
"Lake Rippowam","August","8-26_LR","Opisthokonta_Opisthosporidia",0
"Lake Rippowam","August","8-26_LR","Opisthokonta_Platyhelminthes",0
"Lake Rippowam","August","8-26_LR","Opisthokonta_Pluriformea",0.000335462792800677
"Lake Rippowam","August","8-26_LR","Opisthokonta_Porifera",0
"Lake Rippowam","August","8-26_LR","Opisthokonta_Rotifera",0
"Lake Rippowam","August","8-26_LR","Opisthokonta_Rozellomycota",0.000773022957323299
"Lake Rippowam","August","8-26_LR","Opisthokonta_Unclassified",0.017801406026662
"Lake Rippowam","August","8-26_LR","Opisthokonta_Zoopagomycota",0.00736559610279747
"Lake Rippowam","August","8-26_LR","Rhizaria",0.057860039088708
"Lake Rippowam","August","8-26_LR","Rhodophyta",0
"Lake Rippowam","August","8-26_LR","Rigifilida",0.000342755462209387
"Lake Rippowam","August","8-26_LR","Stramenopiles",0.351951518333771
"Lake Rippowam","August","8-26_LR","Streptophyta",0.0429465301478953
"Lake Rippowam","August","8-26_LR","Telonemia",0
"Lake Rippowam","August","8-26_LR","Tubulinea",0
"Lake Rippowam","August","8-26_LR","Verrucomicrobia",0
"Lake Rippowam","July","7-08_LR","Alveolata",0.00729395576870412
"Lake Rippowam","July","7-08_LR","Ancyromonadida",0
"Lake Rippowam","July","7-08_LR","Apusomonada",0.00134256878160213
"Lake Rippowam","July","7-08_LR","Centroplasthelida",0.000113550593468837
"Lake Rippowam","July","7-08_LR","Chlorophyta",0.0959769692678658
"Lake Rippowam","July","7-08_LR","Collodictyonidae",0.00660597276121646
"Lake Rippowam","July","7-08_LR","Cryptophyta",0.211003720451798
"Lake Rippowam","July","7-08_LR","Discoba",0
"Lake Rippowam","July","7-08_LR","Discosea",0
"Lake Rippowam","July","7-08_LR","Evosea",5.34355733970998e-05
"Lake Rippowam","July","7-08_LR","Firmicutes",0
"Lake Rippowam","July","7-08_LR","Haptophyta",0.221223273863993
"Lake Rippowam","July","7-08_LR","Kathablepharidacea",0.00551722295325055
"Lake Rippowam","July","7-08_LR","Opisthokonta_Annelida",0
"Lake Rippowam","July","7-08_LR","Opisthokonta_Aphelidiomycota",0
"Lake Rippowam","July","7-08_LR","Opisthokonta_Arthropoda",0.00514985338614549
"Lake Rippowam","July","7-08_LR","Opisthokonta_Ascomycota",0.00314601938375425
"Lake Rippowam","July","7-08_LR","Opisthokonta_Basidiomycota",0.00124905652815721
"Lake Rippowam","July","7-08_LR","Opisthokonta_Blastocladiomycota",0.000260498420310861
"Lake Rippowam","July","7-08_LR","Opisthokonta_Bryozoa",0
"Lake Rippowam","July","7-08_LR","Opisthokonta_Choanoflagellatea",0.0357150013692866
"Lake Rippowam","July","7-08_LR","Opisthokonta_Chytridiomycota",0.106784313987429
"Lake Rippowam","July","7-08_LR","Opisthokonta_Cnidaria",0
"Lake Rippowam","July","7-08_LR","Opisthokonta_Craniata",0
"Lake Rippowam","July","7-08_LR","Opisthokonta_Filasterea",0.000126909486818112
"Lake Rippowam","July","7-08_LR","Opisthokonta_Gastrotricha",5.34355733970998e-05
"Lake Rippowam","July","7-08_LR","Opisthokonta_Ichthyophonida",0.00115554427471228
"Lake Rippowam","July","7-08_LR","Opisthokonta_Mollusca",0
"Lake Rippowam","July","7-08_LR","Opisthokonta_Monoblepharomycota",9.35122534449246e-05
"Lake Rippowam","July","7-08_LR","Opisthokonta_Mucoromycota",0
"Lake Rippowam","July","7-08_LR","Opisthokonta_Nematoda",0
"Lake Rippowam","July","7-08_LR","Opisthokonta_Opisthokonta",0
"Lake Rippowam","July","7-08_LR","Opisthokonta_Opisthosporidia",2.00383400239124e-05
"Lake Rippowam","July","7-08_LR","Opisthokonta_Platyhelminthes",0
"Lake Rippowam","July","7-08_LR","Opisthokonta_Pluriformea",4.67561267224623e-05
"Lake Rippowam","July","7-08_LR","Opisthokonta_Porifera",0
"Lake Rippowam","July","7-08_LR","Opisthokonta_Rotifera",2.00383400239124e-05
"Lake Rippowam","July","7-08_LR","Opisthokonta_Rozellomycota",0.000754777474234034
"Lake Rippowam","July","7-08_LR","Opisthokonta_Unclassified",0.024707273249484
"Lake Rippowam","July","7-08_LR","Opisthokonta_Zoopagomycota",0
"Lake Rippowam","July","7-08_LR","Rhizaria",0.0511111259543259
"Lake Rippowam","July","7-08_LR","Rhodophyta",0
"Lake Rippowam","July","7-08_LR","Rigifilida",0
"Lake Rippowam","July","7-08_LR","Stramenopiles",0.210729863138138
"Lake Rippowam","July","7-08_LR","Streptophyta",0.00974531269829607
"Lake Rippowam","July","7-08_LR","Telonemia",0
"Lake Rippowam","July","7-08_LR","Tubulinea",0
"Lake Rippowam","July","7-08_LR","Verrucomicrobia",0
"Lake Rippowam","July","7-14_LR","Alveolata",0.00981100747179763
"Lake Rippowam","July","7-14_LR","Ancyromonadida",0
"Lake Rippowam","July","7-14_LR","Apusomonada",0
"Lake Rippowam","July","7-14_LR","Centroplasthelida",0.000317429310934219
"Lake Rippowam","July","7-14_LR","Chlorophyta",0.0619963861893832
"Lake Rippowam","July","7-14_LR","Collodictyonidae",0.000185574058700005
"Lake Rippowam","July","7-14_LR","Cryptophyta",0.175006104409826
"Lake Rippowam","July","7-14_LR","Discoba",0
"Lake Rippowam","July","7-14_LR","Discosea",0
"Lake Rippowam","July","7-14_LR","Evosea",0
"Lake Rippowam","July","7-14_LR","Firmicutes",0
"Lake Rippowam","July","7-14_LR","Haptophyta",0.161747326268496
"Lake Rippowam","July","7-14_LR","Kathablepharidacea",0.0310836548322508
"Lake Rippowam","July","7-14_LR","Opisthokonta_Annelida",0
"Lake Rippowam","July","7-14_LR","Opisthokonta_Aphelidiomycota",0
"Lake Rippowam","July","7-14_LR","Opisthokonta_Arthropoda",0.00105972554573424
"Lake Rippowam","July","7-14_LR","Opisthokonta_Ascomycota",0.00129413488303951
"Lake Rippowam","July","7-14_LR","Opisthokonta_Basidiomycota",0.00120623138155003
"Lake Rippowam","July","7-14_LR","Opisthokonta_Blastocladiomycota",4.88352786052644e-05
"Lake Rippowam","July","7-14_LR","Opisthokonta_Bryozoa",0
"Lake Rippowam","July","7-14_LR","Opisthokonta_Choanoflagellatea",0.0169458416760268
"Lake Rippowam","July","7-14_LR","Opisthokonta_Chytridiomycota",0.073311520242223
"Lake Rippowam","July","7-14_LR","Opisthokonta_Cnidaria",0
"Lake Rippowam","July","7-14_LR","Opisthokonta_Craniata",0
"Lake Rippowam","July","7-14_LR","Opisthokonta_Filasterea",0
"Lake Rippowam","July","7-14_LR","Opisthokonta_Gastrotricha",0.0274503101040191
"Lake Rippowam","July","7-14_LR","Opisthokonta_Ichthyophonida",0.000390682228842116
"Lake Rippowam","July","7-14_LR","Opisthokonta_Mollusca",8.30199736289496e-05
"Lake Rippowam","July","7-14_LR","Opisthokonta_Monoblepharomycota",1.95341114421058e-05
"Lake Rippowam","July","7-14_LR","Opisthokonta_Mucoromycota",0
"Lake Rippowam","July","7-14_LR","Opisthokonta_Nematoda",0
"Lake Rippowam","July","7-14_LR","Opisthokonta_Opisthokonta",0
"Lake Rippowam","July","7-14_LR","Opisthokonta_Opisthosporidia",0
"Lake Rippowam","July","7-14_LR","Opisthokonta_Platyhelminthes",0
"Lake Rippowam","July","7-14_LR","Opisthokonta_Pluriformea",0.000893685598476339
"Lake Rippowam","July","7-14_LR","Opisthokonta_Porifera",0
"Lake Rippowam","July","7-14_LR","Opisthokonta_Rotifera",0
"Lake Rippowam","July","7-14_LR","Opisthokonta_Rozellomycota",0.00096205498852371
"Lake Rippowam","July","7-14_LR","Opisthokonta_Unclassified",0.0412072080871221
"Lake Rippowam","July","7-14_LR","Opisthokonta_Zoopagomycota",0.000463935146750012
"Lake Rippowam","July","7-14_LR","Rhizaria",0.175567710113786
"Lake Rippowam","July","7-14_LR","Rhodophyta",0
"Lake Rippowam","July","7-14_LR","Rigifilida",0.000195341114421058
"Lake Rippowam","July","7-14_LR","Stramenopiles",0.211305366997119
"Lake Rippowam","July","7-14_LR","Streptophyta",0.00744737998730283
"Lake Rippowam","July","7-14_LR","Telonemia",0
"Lake Rippowam","July","7-14_LR","Tubulinea",0
"Lake Rippowam","July","7-14_LR","Verrucomicrobia",0
"Lake Rippowam","July","7-18_LR","Alveolata",0.0553103195752558
"Lake Rippowam","July","7-18_LR","Ancyromonadida",0
"Lake Rippowam","July","7-18_LR","Apusomonada",0.00219695274517382
"Lake Rippowam","July","7-18_LR","Centroplasthelida",0.00109847637258691
"Lake Rippowam","July","7-18_LR","Chlorophyta",0.41107426920808
"Lake Rippowam","July","7-18_LR","Collodictyonidae",0.000549238186293456
"Lake Rippowam","July","7-18_LR","Cryptophyta",0.0389552269167396
"Lake Rippowam","July","7-18_LR","Discoba",0
"Lake Rippowam","July","7-18_LR","Discosea",0
"Lake Rippowam","July","7-18_LR","Evosea",0.000223763705526964
"Lake Rippowam","July","7-18_LR","Firmicutes",0
"Lake Rippowam","July","7-18_LR","Haptophyta",0.0361886938302244
"Lake Rippowam","July","7-18_LR","Kathablepharidacea",0.00655017392542566
"Lake Rippowam","July","7-18_LR","Opisthokonta_Annelida",0
"Lake Rippowam","July","7-18_LR","Opisthokonta_Aphelidiomycota",0
"Lake Rippowam","July","7-18_LR","Opisthokonta_Arthropoda",0.00321406049756911
"Lake Rippowam","July","7-18_LR","Opisthokonta_Ascomycota",0.000264448015622775
"Lake Rippowam","July","7-18_LR","Opisthokonta_Basidiomycota",0.00183079395431152
"Lake Rippowam","July","7-18_LR","Opisthokonta_Blastocladiomycota",0.000162737240383246
"Lake Rippowam","July","7-18_LR","Opisthokonta_Bryozoa",0
"Lake Rippowam","July","7-18_LR","Opisthokonta_Choanoflagellatea",0.0859862893874977
"Lake Rippowam","July","7-18_LR","Opisthokonta_Chytridiomycota",0.0734351797229399
"Lake Rippowam","July","7-18_LR","Opisthokonta_Cnidaria",0
"Lake Rippowam","July","7-18_LR","Opisthokonta_Craniata",0
"Lake Rippowam","July","7-18_LR","Opisthokonta_Filasterea",0
"Lake Rippowam","July","7-18_LR","Opisthokonta_Gastrotricha",0.000203421550479058
"Lake Rippowam","July","7-18_LR","Opisthokonta_Ichthyophonida",0.000366158790862304
"Lake Rippowam","July","7-18_LR","Opisthokonta_Mollusca",0
"Lake Rippowam","July","7-18_LR","Opisthokonta_Monoblepharomycota",0.000630606806485079
"Lake Rippowam","July","7-18_LR","Opisthokonta_Mucoromycota",0
"Lake Rippowam","July","7-18_LR","Opisthokonta_Nematoda",0
"Lake Rippowam","July","7-18_LR","Opisthokonta_Opisthokonta",0
"Lake Rippowam","July","7-18_LR","Opisthokonta_Opisthosporidia",0
"Lake Rippowam","July","7-18_LR","Opisthokonta_Platyhelminthes",0
"Lake Rippowam","July","7-18_LR","Opisthokonta_Pluriformea",0.00103744990744319
"Lake Rippowam","July","7-18_LR","Opisthokonta_Porifera",0.000366158790862304
"Lake Rippowam","July","7-18_LR","Opisthokonta_Rotifera",0
"Lake Rippowam","July","7-18_LR","Opisthokonta_Rozellomycota",0.000895054822107854
"Lake Rippowam","July","7-18_LR","Opisthokonta_Unclassified",0.0223356862426005
"Lake Rippowam","July","7-18_LR","Opisthokonta_Zoopagomycota",0.000589922496389267
"Lake Rippowam","July","7-18_LR","Rhizaria",0.0534998677759922
"Lake Rippowam","July","7-18_LR","Rhodophyta",0
"Lake Rippowam","July","7-18_LR","Rigifilida",0.000101710775239529
"Lake Rippowam","July","7-18_LR","Stramenopiles",0.194064159157021
"Lake Rippowam","July","7-18_LR","Streptophyta",0.00886917960088692
"Lake Rippowam","July","7-18_LR","Telonemia",0
"Lake Rippowam","July","7-18_LR","Tubulinea",0
"Lake Rippowam","July","7-18_LR","Verrucomicrobia",0
"Lake Rippowam","July","7-22_LR","Alveolata",0.0273299981471188
"Lake Rippowam","July","7-22_LR","Ancyromonadida",0
"Lake Rippowam","July","7-22_LR","Apusomonada",0
"Lake Rippowam","July","7-22_LR","Centroplasthelida",0.00143083606118626
"Lake Rippowam","July","7-22_LR","Chlorophyta",0.218650278961563
"Lake Rippowam","July","7-22_LR","Collodictyonidae",0
"Lake Rippowam","July","7-22_LR","Cryptophyta",0.0567702221398719
"Lake Rippowam","July","7-22_LR","Discoba",0
"Lake Rippowam","July","7-22_LR","Discosea",0
"Lake Rippowam","July","7-22_LR","Evosea",0
"Lake Rippowam","July","7-22_LR","Firmicutes",0
"Lake Rippowam","July","7-22_LR","Haptophyta",0.0125378296584522
"Lake Rippowam","July","7-22_LR","Kathablepharidacea",0.0209890268256027
"Lake Rippowam","July","7-22_LR","Opisthokonta_Annelida",0.0159038972268544
"Lake Rippowam","July","7-22_LR","Opisthokonta_Aphelidiomycota",0
"Lake Rippowam","July","7-22_LR","Opisthokonta_Arthropoda",0.00465279064500854
"Lake Rippowam","July","7-22_LR","Opisthokonta_Ascomycota",0.00909455870545365
"Lake Rippowam","July","7-22_LR","Opisthokonta_Basidiomycota",0.00128157618429992
"Lake Rippowam","July","7-22_LR","Opisthokonta_Blastocladiomycota",0.00026763839993412
"Lake Rippowam","July","7-22_LR","Opisthokonta_Bryozoa",0.00136907335350915
"Lake Rippowam","July","7-22_LR","Opisthokonta_Choanoflagellatea",0.0250087497169209
"Lake Rippowam","July","7-22_LR","Opisthokonta_Chytridiomycota",0.14398431227225
"Lake Rippowam","July","7-22_LR","Opisthokonta_Cnidaria",0
"Lake Rippowam","July","7-22_LR","Opisthokonta_Craniata",0
"Lake Rippowam","July","7-22_LR","Opisthokonta_Filasterea",0
"Lake Rippowam","July","7-22_LR","Opisthokonta_Gastrotricha",0.00372635002985198
"Lake Rippowam","July","7-22_LR","Opisthokonta_Ichthyophonida",0.000226463261482717
"Lake Rippowam","July","7-22_LR","Opisthokonta_Mollusca",0
"Lake Rippowam","July","7-22_LR","Opisthokonta_Monoblepharomycota",0.000869824799785889
"Lake Rippowam","July","7-22_LR","Opisthokonta_Mucoromycota",0.00040145759990118
"Lake Rippowam","July","7-22_LR","Opisthokonta_Nematoda",0.00408148559899533
"Lake Rippowam","July","7-22_LR","Opisthokonta_Opisthokonta",0
"Lake Rippowam","July","7-22_LR","Opisthokonta_Opisthosporidia",0.000123525415354209
"Lake Rippowam","July","7-22_LR","Opisthokonta_Platyhelminthes",0.00187861569184526
"Lake Rippowam","July","7-22_LR","Opisthokonta_Pluriformea",0
"Lake Rippowam","July","7-22_LR","Opisthokonta_Porifera",0
"Lake Rippowam","July","7-22_LR","Opisthokonta_Rotifera",0
"Lake Rippowam","July","7-22_LR","Opisthokonta_Rozellomycota",8.23502769028061e-05
"Lake Rippowam","July","7-22_LR","Opisthokonta_Unclassified",0.0981975583142898
"Lake Rippowam","July","7-22_LR","Opisthokonta_Zoopagomycota",0.0299085911926379
"Lake Rippowam","July","7-22_LR","Rhizaria",0.0466256974039075
"Lake Rippowam","July","7-22_LR","Rhodophyta",0
"Lake Rippowam","July","7-22_LR","Rigifilida",0
"Lake Rippowam","July","7-22_LR","Stramenopiles",0.256726988244498
"Lake Rippowam","July","7-22_LR","Streptophyta",0.0178803038725218
"Lake Rippowam","July","7-22_LR","Telonemia",0
"Lake Rippowam","July","7-22_LR","Tubulinea",0
"Lake Rippowam","July","7-22_LR","Verrucomicrobia",0
"Lake Rippowam","June","6-01_LR","Alveolata",0.000744706335732364
"Lake Rippowam","June","6-01_LR","Ancyromonadida",0.000781160492026955
"Lake Rippowam","June","6-01_LR","Apusomonada",0.00137484246596744
"Lake Rippowam","June","6-01_LR","Centroplasthelida",0.00138525793919447
"Lake Rippowam","June","6-01_LR","Chlorophyta",0.132427534345023
"Lake Rippowam","June","6-01_LR","Collodictyonidae",0
"Lake Rippowam","June","6-01_LR","Cryptophyta",0.19917509452042
"Lake Rippowam","June","6-01_LR","Discoba",0
"Lake Rippowam","June","6-01_LR","Discosea",0
"Lake Rippowam","June","6-01_LR","Evosea",0
"Lake Rippowam","June","6-01_LR","Firmicutes",0
"Lake Rippowam","June","6-01_LR","Haptophyta",0.00847298747018571
"Lake Rippowam","June","6-01_LR","Kathablepharidacea",0.00355167637041589
"Lake Rippowam","June","6-01_LR","Opisthokonta_Annelida",0.00123423357740259
"Lake Rippowam","June","6-01_LR","Opisthokonta_Aphelidiomycota",0
"Lake Rippowam","June","6-01_LR","Opisthokonta_Arthropoda",0.0451562841757715
"Lake Rippowam","June","6-01_LR","Opisthokonta_Ascomycota",0.00796783701867494
"Lake Rippowam","June","6-01_LR","Opisthokonta_Basidiomycota",0.0459895220339336
"Lake Rippowam","June","6-01_LR","Opisthokonta_Blastocladiomycota",0.00179146139504848
"Lake Rippowam","June","6-01_LR","Opisthokonta_Bryozoa",0.00354126089718886
"Lake Rippowam","June","6-01_LR","Opisthokonta_Choanoflagellatea",0.00197893991313495
"Lake Rippowam","June","6-01_LR","Opisthokonta_Chytridiomycota",0.0900834279405485
"Lake Rippowam","June","6-01_LR","Opisthokonta_Cnidaria",8.85315224297216e-05
"Lake Rippowam","June","6-01_LR","Opisthokonta_Craniata",0.000255179094062139
"Lake Rippowam","June","6-01_LR","Opisthokonta_Filasterea",0
"Lake Rippowam","June","6-01_LR","Opisthokonta_Gastrotricha",0.0505671225172116
"Lake Rippowam","June","6-01_LR","Opisthokonta_Ichthyophonida",0.00924894022559915
"Lake Rippowam","June","6-01_LR","Opisthokonta_Mollusca",0.00285904740081866
"Lake Rippowam","June","6-01_LR","Opisthokonta_Monoblepharomycota",0
"Lake Rippowam","June","6-01_LR","Opisthokonta_Mucoromycota",0
"Lake Rippowam","June","6-01_LR","Opisthokonta_Nematoda",0.00126547999708367
"Lake Rippowam","June","6-01_LR","Opisthokonta_Opisthokonta",0
"Lake Rippowam","June","6-01_LR","Opisthokonta_Opisthosporidia",0.000124985678724313
"Lake Rippowam","June","6-01_LR","Opisthokonta_Platyhelminthes",0.000546812344418869
"Lake Rippowam","June","6-01_LR","Opisthokonta_Pluriformea",0
"Lake Rippowam","June","6-01_LR","Opisthokonta_Porifera",0.000229140410994574
"Lake Rippowam","June","6-01_LR","Opisthokonta_Rotifera",0
"Lake Rippowam","June","6-01_LR","Opisthokonta_Rozellomycota",0.0199404234931414
"Lake Rippowam","June","6-01_LR","Opisthokonta_Unclassified",0.0331264125985564
"Lake Rippowam","June","6-01_LR","Opisthokonta_Zoopagomycota",0.0142327441647311
"Lake Rippowam","June","6-01_LR","Rhizaria",0.0246117632354626
"Lake Rippowam","June","6-01_LR","Rhodophyta",0
"Lake Rippowam","June","6-01_LR","Rigifilida",0.00156752872066742
"Lake Rippowam","June","6-01_LR","Stramenopiles",0.273343679370072
"Lake Rippowam","June","6-01_LR","Streptophyta",0.0223359823353574
"Lake Rippowam","June","6-01_LR","Telonemia",0
"Lake Rippowam","June","6-01_LR","Tubulinea",0
"Lake Rippowam","June","6-01_LR","Verrucomicrobia",0
"Lake Rippowam","June","6-08_LR","Alveolata",0.00391328536808456
"Lake Rippowam","June","6-08_LR","Ancyromonadida",0
"Lake Rippowam","June","6-08_LR","Apusomonada",0.000188592065931786
"Lake Rippowam","June","6-08_LR","Centroplasthelida",0.00207451272524965
"Lake Rippowam","June","6-08_LR","Chlorophyta",0.0953238597252214
"Lake Rippowam","June","6-08_LR","Collodictyonidae",0
"Lake Rippowam","June","6-08_LR","Cryptophyta",0.040801893464342
"Lake Rippowam","June","6-08_LR","Discoba",3.77184131863572e-05
"Lake Rippowam","June","6-08_LR","Discosea",0.000462050561532876
"Lake Rippowam","June","6-08_LR","Evosea",0.000188592065931786
"Lake Rippowam","June","6-08_LR","Firmicutes",0
"Lake Rippowam","June","6-08_LR","Haptophyta",0.0344274816358476
