"ASV_16S","ASV_18S","Module_Color","Correlation_16S_18S","P_value_16S_18S","16S_Taxa2","16S_ASV_ID","18S_Taxa2","18S_ASV_ID"
"16S_ASV_547","18S_ASV_412","brown",0.336493871625273,0.0238147407892184,"Fluviicola","16S_ASV_547","Opisthokonta_Chytridiomycota","18S_ASV_412"
"16S_ASV_456","18S_ASV_412","brown",0.336332693271116,0.023886214271901,"Fluviicola","16S_ASV_456","Opisthokonta_Chytridiomycota","18S_ASV_412"
"16S_ASV_453","18S_ASV_1911","brown",0.336111766479911,0.0239844742632342,"Pseudarcicella","16S_ASV_453","Stramenopiles","18S_ASV_1911"
"16S_ASV_586","18S_ASV_708","brown",0.336027688926238,0.0240219575216155,NA,"16S_ASV_586","Chlorophyta","18S_ASV_708"
"16S_ASV_277","18S_ASV_412","brown",0.335970140258812,0.0240476419657227,"Pseudarcicella","16S_ASV_277","Opisthokonta_Chytridiomycota","18S_ASV_412"
"16S_ASV_128","18S_ASV_541","brown",0.335440490970586,0.0242851089389036,NA,"16S_ASV_128","Stramenopiles","18S_ASV_541"
"16S_ASV_842","18S_ASV_1133","brown",0.33544006172525,0.0242853021820587,"Pseudarcicella","16S_ASV_842","Chlorophyta","18S_ASV_1133"
"16S_ASV_480","18S_ASV_1911","brown",0.33501847670556,0.0244757183585136,NA,"16S_ASV_480","Stramenopiles","18S_ASV_1911"
"16S_ASV_390","18S_ASV_508","brown",0.334946432861759,0.0245083827070744,NA,"16S_ASV_390","Stramenopiles","18S_ASV_508"
"16S_ASV_1479","18S_ASV_187","brown",0.334932652733948,0.0245146347023592,"Pseudarcicella","16S_ASV_1479","Opisthokonta_Arthropoda","18S_ASV_187"
"16S_ASV_394","18S_ASV_187","brown",0.334756948931955,0.0245944677995495,"Fluviicola","16S_ASV_394","Opisthokonta_Arthropoda","18S_ASV_187"
"16S_ASV_870","18S_ASV_679","brown",0.334447416438255,0.024735635962954,"Pseudarcicella","16S_ASV_870","Stramenopiles","18S_ASV_679"
"16S_ASV_667","18S_ASV_187","brown",0.3340509742937,0.0249174289788385,"Algoriphagus","16S_ASV_667","Opisthokonta_Arthropoda","18S_ASV_187"
"16S_ASV_1014","18S_ASV_236","brown",0.333460154873163,0.0251904255211278,"Candidatus-Limnoluna","16S_ASV_1014","Opisthokonta_Arthropoda","18S_ASV_236"
"16S_ASV_494","18S_ASV_983","brown",0.332797326916139,0.0254996619657538,"Pseudarcicella","16S_ASV_494","Rhizaria","18S_ASV_983"
"16S_ASV_329","18S_ASV_412","brown",0.332172913890404,0.0257938674709127,"Candidatus-Limnoluna","16S_ASV_329","Opisthokonta_Chytridiomycota","18S_ASV_412"
"16S_ASV_870","18S_ASV_932","brown",0.331667521899357,0.0260340618263522,"Pseudarcicella","16S_ASV_870","Chlorophyta","18S_ASV_932"
"16S_ASV_570","18S_ASV_412","brown",0.331597340359702,0.0260675635355336,"Sediminibacterium","16S_ASV_570","Opisthokonta_Chytridiomycota","18S_ASV_412"
"16S_ASV_79","18S_ASV_236","brown",0.331557159728681,0.0260867602493511,NA,"16S_ASV_79","Opisthokonta_Arthropoda","18S_ASV_236"
"16S_ASV_714","18S_ASV_187","brown",0.331254435804433,0.0262317689666036,"Pseudarcicella","16S_ASV_714","Opisthokonta_Arthropoda","18S_ASV_187"
"16S_ASV_353","18S_ASV_508","brown",0.330932783040922,0.0263865803906899,NA,"16S_ASV_353","Stramenopiles","18S_ASV_508"
"16S_ASV_1297","18S_ASV_904","brown",0.329646645743679,0.0270132270481763,"Microcystis","16S_ASV_1297","Chlorophyta","18S_ASV_904"
"16S_ASV_400","18S_ASV_679","brown",0.32942445899004,0.0271227285046319,NA,"16S_ASV_400","Stramenopiles","18S_ASV_679"
"16S_ASV_128","18S_ASV_983","brown",0.329231516274506,0.0272181169679745,NA,"16S_ASV_128","Rhizaria","18S_ASV_983"
"16S_ASV_621","18S_ASV_187","brown",0.328972461081475,0.0273466295689747,"Pseudarcicella","16S_ASV_621","Opisthokonta_Arthropoda","18S_ASV_187"
"16S_ASV_1014","18S_ASV_412","brown",0.3289207121713,0.0273723616783663,"Candidatus-Limnoluna","16S_ASV_1014","Opisthokonta_Chytridiomycota","18S_ASV_412"
"16S_ASV_516","18S_ASV_708","brown",0.328302574849101,0.027681290775592,"Pseudarcicella","16S_ASV_516","Chlorophyta","18S_ASV_708"
"16S_ASV_578","18S_ASV_708","brown",0.328289642912681,0.0276877846634331,"Pseudarcicella","16S_ASV_578","Chlorophyta","18S_ASV_708"
"16S_ASV_988","18S_ASV_412","brown",0.328219323632309,0.0277231183015408,"Pseudarcicella","16S_ASV_988","Opisthokonta_Chytridiomycota","18S_ASV_412"
"16S_ASV_860","18S_ASV_708","brown",0.328172122262494,0.0277468568093475,NA,"16S_ASV_860","Chlorophyta","18S_ASV_708"
"16S_ASV_516","18S_ASV_679","brown",0.328158329509162,0.0277537966500253,"Pseudarcicella","16S_ASV_516","Stramenopiles","18S_ASV_679"
"16S_ASV_630","18S_ASV_983","brown",0.327690540850501,0.0279900211873361,"Pseudarcicella","16S_ASV_630","Rhizaria","18S_ASV_983"
"16S_ASV_928","18S_ASV_525","brown",0.327440236493155,0.0281171051506392,"Microcystis","16S_ASV_928","Stramenopiles","18S_ASV_525"
"16S_ASV_369","18S_ASV_1133","brown",0.327267901300578,0.0282048812674799,"Pseudarcicella","16S_ASV_369","Chlorophyta","18S_ASV_1133"
"16S_ASV_128","18S_ASV_508","brown",0.326947499366203,0.0283686780647949,NA,"16S_ASV_128","Stramenopiles","18S_ASV_508"
"16S_ASV_1529","18S_ASV_236","brown",0.326946824194557,0.0283690240606821,"Candidatus-Limnoluna","16S_ASV_1529","Opisthokonta_Arthropoda","18S_ASV_236"
"16S_ASV_174","18S_ASV_904","brown",0.326300933957788,0.0287016244339823,NA,"16S_ASV_174","Chlorophyta","18S_ASV_904"
"16S_ASV_1529","18S_ASV_1911","brown",0.325966356820245,0.0288751837849785,"Candidatus-Limnoluna","16S_ASV_1529","Stramenopiles","18S_ASV_1911"
"16S_ASV_211","18S_ASV_679","brown",0.325585724677922,0.0290736924984452,NA,"16S_ASV_211","Stramenopiles","18S_ASV_679"
"16S_ASV_1102","18S_ASV_708","brown",0.325514432054611,0.029110998959146,"Sediminibacterium","16S_ASV_1102","Chlorophyta","18S_ASV_708"
"16S_ASV_606","18S_ASV_541","brown",0.324644411386316,0.0295694788197085,"Candidatus-Limnoluna","16S_ASV_606","Stramenopiles","18S_ASV_541"
"16S_ASV_1297","18S_ASV_508","brown",0.323835111653233,0.0300013216221399,"Microcystis","16S_ASV_1297","Stramenopiles","18S_ASV_508"
"16S_ASV_516","18S_ASV_1133","brown",0.323736693410793,0.0300541923897636,"Pseudarcicella","16S_ASV_516","Chlorophyta","18S_ASV_1133"
"16S_ASV_494","18S_ASV_708","brown",0.323552883114437,0.0301531430118168,"Pseudarcicella","16S_ASV_494","Chlorophyta","18S_ASV_708"
"16S_ASV_373","18S_ASV_1133","brown",0.32335121234812,0.03026201894667,"Chthoniobacter","16S_ASV_373","Chlorophyta","18S_ASV_1133"
"16S_ASV_497","18S_ASV_143","brown",0.323110573488262,0.0303923586447776,NA,"16S_ASV_497","Streptophyta","18S_ASV_143"
"16S_ASV_783","18S_ASV_1133","brown",0.322415336221337,0.0307715426139105,"Pseudarcicella","16S_ASV_783","Chlorophyta","18S_ASV_1133"
"16S_ASV_429","18S_ASV_932","brown",0.322364566633388,0.0307993852561805,NA,"16S_ASV_429","Chlorophyta","18S_ASV_932"
"16S_ASV_784","18S_ASV_1133","brown",0.322175458925598,0.0309032777875878,"Pseudarcicella","16S_ASV_784","Chlorophyta","18S_ASV_1133"
"16S_ASV_537","18S_ASV_1911","brown",0.322116253323192,0.0309358639070446,"hgcI-clade","16S_ASV_537","Stramenopiles","18S_ASV_1911"
"16S_ASV_547","18S_ASV_983","brown",0.322006661039728,0.0309962573708667,"Fluviicola","16S_ASV_547","Rhizaria","18S_ASV_983"
"16S_ASV_1018","18S_ASV_983","brown",0.321915343318407,0.0310466547133886,"Pseudarcicella","16S_ASV_1018","Rhizaria","18S_ASV_983"
"16S_ASV_501","18S_ASV_679","brown",0.320497219650935,0.0318380483761903,NA,"16S_ASV_501","Stramenopiles","18S_ASV_679"
"16S_ASV_195","18S_ASV_932","brown",0.32023497375247,0.0319862084357778,"Fluviicola","16S_ASV_195","Chlorophyta","18S_ASV_932"
"16S_ASV_497","18S_ASV_904","brown",0.319750084037557,0.0322616559879687,NA,"16S_ASV_497","Chlorophyta","18S_ASV_904"
"16S_ASV_174","18S_ASV_541","brown",0.319189351652524,0.0325826280073208,NA,"16S_ASV_174","Stramenopiles","18S_ASV_541"
"16S_ASV_504","18S_ASV_508","brown",0.319133701817097,0.032614626225191,NA,"16S_ASV_504","Stramenopiles","18S_ASV_508"
"16S_ASV_578","18S_ASV_541","brown",0.319079357644802,0.0326458987427625,"Pseudarcicella","16S_ASV_578","Stramenopiles","18S_ASV_541"
"16S_ASV_400","18S_ASV_708","brown",0.318387008580046,0.0330464854181034,NA,"16S_ASV_400","Chlorophyta","18S_ASV_708"
"16S_ASV_199","18S_ASV_86","brown",0.318155501439324,0.0331813351411172,NA,"16S_ASV_199","Cryptophyta","18S_ASV_86"
"16S_ASV_547","18S_ASV_904","brown",0.318068003822144,0.0332324194199746,"Fluviicola","16S_ASV_547","Chlorophyta","18S_ASV_904"
"16S_ASV_440","18S_ASV_1133","brown",0.317757839191059,0.0334140279011873,"Sediminibacterium","16S_ASV_440","Chlorophyta","18S_ASV_1133"
"16S_ASV_576","18S_ASV_1133","brown",0.317744664210453,0.0334217602480161,"Pseudarcicella","16S_ASV_576","Chlorophyta","18S_ASV_1133"
"16S_ASV_456","18S_ASV_932","brown",0.317732209308958,0.0334290713406169,"Fluviicola","16S_ASV_456","Chlorophyta","18S_ASV_932"
"16S_ASV_105","18S_ASV_508","brown",0.317315455122536,0.0336744701152514,NA,"16S_ASV_105","Stramenopiles","18S_ASV_508"
"16S_ASV_377","18S_ASV_904","brown",0.317150597342837,0.0337719531321703,"Fluviicola","16S_ASV_377","Chlorophyta","18S_ASV_904"
"16S_ASV_1529","18S_ASV_983","brown",0.316907272259754,0.0339162602744011,"Candidatus-Limnoluna","16S_ASV_1529","Rhizaria","18S_ASV_983"
"16S_ASV_394","18S_ASV_1133","brown",0.315638619168431,0.0346769115733186,"Fluviicola","16S_ASV_394","Chlorophyta","18S_ASV_1133"
"16S_ASV_247","18S_ASV_541","brown",0.315251541853797,0.0349117712853712,NA,"16S_ASV_247","Stramenopiles","18S_ASV_541"
"16S_ASV_783","18S_ASV_86","brown",0.315070295527185,0.0350221921605393,"Pseudarcicella","16S_ASV_783","Cryptophyta","18S_ASV_86"
"16S_ASV_329","18S_ASV_1911","brown",0.314373664865107,0.0354492811041859,"Candidatus-Limnoluna","16S_ASV_329","Stramenopiles","18S_ASV_1911"
"16S_ASV_315","18S_ASV_708","brown",0.314226408456309,0.0355401072866221,NA,"16S_ASV_315","Chlorophyta","18S_ASV_708"
"16S_ASV_277","18S_ASV_983","brown",0.314068672148394,0.0356376096720364,"Pseudarcicella","16S_ASV_277","Rhizaria","18S_ASV_983"
"16S_ASV_854","18S_ASV_1911","brown",0.313668772510874,0.0358857883185093,"hgcI-clade","16S_ASV_854","Stramenopiles","18S_ASV_1911"
"16S_ASV_277","18S_ASV_1133","brown",0.313227288915517,0.036161423096941,"Pseudarcicella","16S_ASV_277","Chlorophyta","18S_ASV_1133"
"16S_ASV_742","18S_ASV_1911","brown",0.312575171921654,0.0365717465433202,"hgcI-clade","16S_ASV_742","Stramenopiles","18S_ASV_1911"
"16S_ASV_667","18S_ASV_932","brown",0.312434157962438,0.0366609762036151,"Algoriphagus","16S_ASV_667","Chlorophyta","18S_ASV_932"
"16S_ASV_390","18S_ASV_932","brown",0.312163429636336,0.0368327868267312,NA,"16S_ASV_390","Chlorophyta","18S_ASV_932"
"16S_ASV_374","18S_ASV_508","brown",0.312052253961019,0.0369035328603504,NA,"16S_ASV_374","Stramenopiles","18S_ASV_508"
"16S_ASV_476","18S_ASV_257","brown",0.311276752090067,0.0374001298512999,"Pseudarcicella","16S_ASV_476","Opisthokonta_Unclassified","18S_ASV_257"
"16S_ASV_370","18S_ASV_508","brown",0.311155994634602,0.0374779488608267,NA,"16S_ASV_370","Stramenopiles","18S_ASV_508"
"16S_ASV_369","18S_ASV_541","brown",0.310898927007577,0.0376440520522575,"Pseudarcicella","16S_ASV_369","Stramenopiles","18S_ASV_541"
"16S_ASV_928","18S_ASV_187","brown",0.310809806526719,0.0377017777102807,"Microcystis","16S_ASV_928","Opisthokonta_Arthropoda","18S_ASV_187"
"16S_ASV_400","18S_ASV_932","brown",0.310769700513234,0.0377277791081161,NA,"16S_ASV_400","Chlorophyta","18S_ASV_932"
"16S_ASV_476","18S_ASV_983","brown",0.309934050996205,0.0382729004094925,"Pseudarcicella","16S_ASV_476","Rhizaria","18S_ASV_983"
"16S_ASV_576","18S_ASV_679","brown",0.308721493056609,0.0390753605467386,"Pseudarcicella","16S_ASV_576","Stramenopiles","18S_ASV_679"
"16S_ASV_374","18S_ASV_1911","brown",0.308659206940109,0.0391169502630144,NA,"16S_ASV_374","Stramenopiles","18S_ASV_1911"
"16S_ASV_714","18S_ASV_236","brown",0.307995122359807,0.039562631314319,"Pseudarcicella","16S_ASV_714","Opisthokonta_Arthropoda","18S_ASV_236"
"16S_ASV_638","18S_ASV_983","brown",0.307481004762961,0.0399105138641036,"Candidatus-Planktoluna","16S_ASV_638","Rhizaria","18S_ASV_983"
"16S_ASV_928","18S_ASV_983","brown",0.307163687907189,0.0401264757509543,"Microcystis","16S_ASV_928","Rhizaria","18S_ASV_983"
"16S_ASV_429","18S_ASV_679","brown",0.307128789529159,0.0401502853895507,NA,"16S_ASV_429","Stramenopiles","18S_ASV_679"
"16S_ASV_456","18S_ASV_1133","brown",0.306597419031268,0.0405142461221074,"Fluviicola","16S_ASV_456","Chlorophyta","18S_ASV_1133"
"16S_ASV_1212","18S_ASV_983","brown",0.30655446410901,0.0405437854441754,"Candidatus-Limnoluna","16S_ASV_1212","Rhizaria","18S_ASV_983"
"16S_ASV_315","18S_ASV_932","brown",0.306543290428015,0.0405514722676922,NA,"16S_ASV_315","Chlorophyta","18S_ASV_932"
"16S_ASV_667","18S_ASV_236","brown",0.306480015068278,0.0405950244097348,"Algoriphagus","16S_ASV_667","Opisthokonta_Arthropoda","18S_ASV_236"
"16S_ASV_570","18S_ASV_679","brown",0.306131257683755,0.0408357593216344,"Sediminibacterium","16S_ASV_570","Stramenopiles","18S_ASV_679"
"16S_ASV_742","18S_ASV_187","brown",0.305882034282058,0.041008503269494,"hgcI-clade","16S_ASV_742","Opisthokonta_Arthropoda","18S_ASV_187"
"16S_ASV_620","18S_ASV_236","brown",0.305770301671902,0.041086142002335,"Fluviicola","16S_ASV_620","Opisthokonta_Arthropoda","18S_ASV_236"
"16S_ASV_650","18S_ASV_1133","brown",0.305577109651527,0.0412206671174007,"Pseudarcicella","16S_ASV_650","Chlorophyta","18S_ASV_1133"
"16S_ASV_418","18S_ASV_257","brown",0.305360028380896,0.0413722561120953,"Candidatus-Limnoluna","16S_ASV_418","Opisthokonta_Unclassified","18S_ASV_257"
"16S_ASV_353","18S_ASV_708","brown",0.305278264471405,0.0414294702006174,NA,"16S_ASV_353","Chlorophyta","18S_ASV_708"
"16S_ASV_277","18S_ASV_236","brown",0.305016700709037,0.0416129329558749,"Pseudarcicella","16S_ASV_277","Opisthokonta_Arthropoda","18S_ASV_236"
"16S_ASV_480","18S_ASV_508","brown",0.304037970814833,0.0423053158618686,NA,"16S_ASV_480","Stramenopiles","18S_ASV_508"
"16S_ASV_369","18S_ASV_983","brown",0.303821728224095,0.0424595531106348,"Pseudarcicella","16S_ASV_369","Rhizaria","18S_ASV_983"
"16S_ASV_1479","18S_ASV_679","brown",0.303811789248079,0.0424666531985323,"Pseudarcicella","16S_ASV_1479","Stramenopiles","18S_ASV_679"
"16S_ASV_494","18S_ASV_541","brown",0.303610106019987,0.0426109386216839,"Pseudarcicella","16S_ASV_494","Stramenopiles","18S_ASV_541"
"16S_ASV_621","18S_ASV_708","brown",0.30336278095567,0.0427884220147419,"Pseudarcicella","16S_ASV_621","Chlorophyta","18S_ASV_708"
"16S_ASV_825","18S_ASV_983","brown",0.302423915256341,0.043467658581592,"Candidatus-Limnoluna","16S_ASV_825","Rhizaria","18S_ASV_983"
"16S_ASV_638","18S_ASV_1911","brown",0.302065170977533,0.0437295061173295,"Candidatus-Planktoluna","16S_ASV_638","Stramenopiles","18S_ASV_1911"
"16S_ASV_854","18S_ASV_508","brown",0.301422170250322,0.0442020468904286,"hgcI-clade","16S_ASV_854","Stramenopiles","18S_ASV_508"
"16S_ASV_1018","18S_ASV_541","brown",0.301147147039701,0.0444054263755323,"Pseudarcicella","16S_ASV_1018","Stramenopiles","18S_ASV_541"
"16S_ASV_537","18S_ASV_187","brown",0.299795027958837,0.0454164222060361,"hgcI-clade","16S_ASV_537","Opisthokonta_Arthropoda","18S_ASV_187"
"16S_ASV_394","18S_ASV_904","brown",0.2997939444255,0.0454172398161742,"Fluviicola","16S_ASV_394","Chlorophyta","18S_ASV_904"
"16S_ASV_578","18S_ASV_1911","brown",0.299478393676321,0.0456558570043026,"Pseudarcicella","16S_ASV_578","Stramenopiles","18S_ASV_1911"
"16S_ASV_476","18S_ASV_143","brown",0.299461407994423,0.0456687302939177,"Pseudarcicella","16S_ASV_476","Streptophyta","18S_ASV_143"
"16S_ASV_323","18S_ASV_932","brown",0.29927919160365,0.0458070160307604,NA,"16S_ASV_323","Chlorophyta","18S_ASV_932"
"16S_ASV_762","18S_ASV_236","brown",0.298861345689468,0.0461254080534509,NA,"16S_ASV_762","Opisthokonta_Arthropoda","18S_ASV_236"
"16S_ASV_1018","18S_ASV_708","brown",0.298311890151462,0.0465468179129237,"Pseudarcicella","16S_ASV_1018","Chlorophyta","18S_ASV_708"
"16S_ASV_256","18S_ASV_508","brown",0.298154333709857,0.0466682321562005,NA,"16S_ASV_256","Stramenopiles","18S_ASV_508"
"16S_ASV_504","18S_ASV_708","brown",0.298133485271896,0.0466843173681925,NA,"16S_ASV_504","Chlorophyta","18S_ASV_708"
"16S_ASV_476","18S_ASV_541","brown",0.297966431088419,0.0468133673684434,"Pseudarcicella","16S_ASV_476","Stramenopiles","18S_ASV_541"
"16S_ASV_782","18S_ASV_932","brown",0.297414027150703,0.0472421644149682,"Pseudarcicella","16S_ASV_782","Chlorophyta","18S_ASV_932"
"16S_ASV_1059","18S_ASV_236","brown",0.296490323802936,0.04796629187962,"Candidatus-Limnoluna","16S_ASV_1059","Opisthokonta_Arthropoda","18S_ASV_236"
"16S_ASV_1102","18S_ASV_257","brown",0.296091302220234,0.0482818703765649,"Sediminibacterium","16S_ASV_1102","Opisthokonta_Unclassified","18S_ASV_257"
"16S_ASV_675","18S_ASV_983","brown",0.295315362859183,0.0489003614844395,"Rhizorhapis","16S_ASV_675","Rhizaria","18S_ASV_983"
"16S_ASV_290","18S_ASV_508","brown",0.294215838380135,0.0497877468082635,NA,"16S_ASV_290","Stramenopiles","18S_ASV_508"
"16S_ASV_301","18S_ASV_1911","brown",0.294172929639207,0.0498226391442644,NA,"16S_ASV_301","Stramenopiles","18S_ASV_1911"
"16S_ASV_576","18S_ASV_187","brown",0.294072449343728,0.0499044246399285,"Pseudarcicella","16S_ASV_576","Opisthokonta_Arthropoda","18S_ASV_187"
"16S_ASV_487","18S_ASV_157","green",0.943023499817265,3.6033139727286e-22,"Vulcanococcus","16S_ASV_487","Chlorophyta","18S_ASV_157"
"16S_ASV_1323","18S_ASV_415","green",0.942628993229547,4.16301462227696e-22,"Terrimicrobium","16S_ASV_1323","Stramenopiles","18S_ASV_415"
"16S_ASV_558","18S_ASV_157","green",0.941159831797061,7.06461397938186e-22,"Vulcanococcus","16S_ASV_558","Chlorophyta","18S_ASV_157"
"16S_ASV_1323","18S_ASV_518","green",0.919636349452466,4.6271281417518e-19,"Terrimicrobium","16S_ASV_1323","Chlorophyta","18S_ASV_518"
"16S_ASV_558","18S_ASV_445","green",0.890622419737136,2.59697107688118e-16,"Vulcanococcus","16S_ASV_558","Chlorophyta","18S_ASV_445"
"16S_ASV_487","18S_ASV_445","green",0.877038891002733,2.7957176080658e-15,"Vulcanococcus","16S_ASV_487","Chlorophyta","18S_ASV_445"
"16S_ASV_1323","18S_ASV_262","green",0.862386465770683,2.7003951726485e-14,"Terrimicrobium","16S_ASV_1323","Chlorophyta","18S_ASV_262"
"16S_ASV_1174","18S_ASV_157","green",0.85282124186116,1.03601156607719e-13,"Luteolibacter","16S_ASV_1174","Chlorophyta","18S_ASV_157"
"16S_ASV_840","18S_ASV_157","green",0.846358058698276,2.4385664224411e-13,"Luteolibacter","16S_ASV_840","Chlorophyta","18S_ASV_157"
"16S_ASV_598","18S_ASV_77","green",0.837531746025141,7.38300482863424e-13,"Cyanobium","16S_ASV_598","Opisthokonta_Chytridiomycota","18S_ASV_77"
"16S_ASV_613","18S_ASV_157","green",0.829569545993358,1.89811328493523e-12,"Luteolibacter","16S_ASV_613","Chlorophyta","18S_ASV_157"
"16S_ASV_702","18S_ASV_445","green",0.825711979049435,2.94781409201397e-12,"Luteolibacter","16S_ASV_702","Chlorophyta","18S_ASV_445"
"16S_ASV_702","18S_ASV_157","green",0.815165885376419,9.31542377845523e-12,"Luteolibacter","16S_ASV_702","Chlorophyta","18S_ASV_157"
"16S_ASV_540","18S_ASV_445","green",0.810800121136831,1.46853254333405e-11,"Luteolibacter","16S_ASV_540","Chlorophyta","18S_ASV_445"
"16S_ASV_1323","18S_ASV_513","green",0.807057591183102,2.14952420451774e-11,"Terrimicrobium","16S_ASV_1323","Opisthokonta_Basidiomycota","18S_ASV_513"
"16S_ASV_540","18S_ASV_157","green",0.804081847533636,2.89310265191344e-11,"Luteolibacter","16S_ASV_540","Chlorophyta","18S_ASV_157"
"16S_ASV_1002","18S_ASV_157","green",0.803129354232695,3.17833152370121e-11,"Luteolibacter","16S_ASV_1002","Chlorophyta","18S_ASV_157"
"16S_ASV_487","18S_ASV_181","green",0.803117396210656,3.18207530692772e-11,"Vulcanococcus","16S_ASV_487","Chlorophyta","18S_ASV_181"
"16S_ASV_598","18S_ASV_129","green",0.802343312741075,3.43346105803247e-11,"Cyanobium","16S_ASV_598","Streptophyta","18S_ASV_129"
"16S_ASV_541","18S_ASV_157","green",0.8017663857072,3.63286434844642e-11,"Luteolibacter","16S_ASV_541","Chlorophyta","18S_ASV_157"
"16S_ASV_487","18S_ASV_248","green",0.797759961084981,5.34967984999065e-11,"Vulcanococcus","16S_ASV_487","Stramenopiles","18S_ASV_248"
"16S_ASV_487","18S_ASV_129","green",0.795187974534656,6.82759985670872e-11,"Vulcanococcus","16S_ASV_487","Streptophyta","18S_ASV_129"
"16S_ASV_1174","18S_ASV_445","green",0.794366712832619,7.37531686674303e-11,"Luteolibacter","16S_ASV_1174","Chlorophyta","18S_ASV_445"
"16S_ASV_711","18S_ASV_157","green",0.79271061754969,8.60801847225587e-11,"Luteolibacter","16S_ASV_711","Chlorophyta","18S_ASV_157"
"16S_ASV_1002","18S_ASV_150","green",0.790928277542266,1.0150085003567e-10,"Luteolibacter","16S_ASV_1002","Chlorophyta","18S_ASV_150"
"16S_ASV_457","18S_ASV_157","green",0.78848899294178,1.26854196710561e-10,"Luteolibacter","16S_ASV_457","Chlorophyta","18S_ASV_157"
"16S_ASV_645","18S_ASV_181","green",0.788055650664684,1.31939715161787e-10,NA,"16S_ASV_645","Chlorophyta","18S_ASV_181"
"16S_ASV_558","18S_ASV_146","green",0.784089587172423,1.8827691147159e-10,"Vulcanococcus","16S_ASV_558","Opisthokonta_Chytridiomycota","18S_ASV_146"
"16S_ASV_1174","18S_ASV_150","green",0.782159249275799,2.23252095108277e-10,"Luteolibacter","16S_ASV_1174","Chlorophyta","18S_ASV_150"
"16S_ASV_327","18S_ASV_157","green",0.78168915964301,2.32650148010071e-10,"Luteolibacter","16S_ASV_327","Chlorophyta","18S_ASV_157"
"16S_ASV_613","18S_ASV_150","green",0.779470555887482,2.82248380856872e-10,"Luteolibacter","16S_ASV_613","Chlorophyta","18S_ASV_150"
"16S_ASV_645","18S_ASV_129","green",0.778181354735901,3.15471599056268e-10,NA,"16S_ASV_645","Streptophyta","18S_ASV_129"
"16S_ASV_840","18S_ASV_445","green",0.77556537553043,3.94501741304086e-10,"Luteolibacter","16S_ASV_840","Chlorophyta","18S_ASV_445"
"16S_ASV_840","18S_ASV_150","green",0.771152170671931,5.71402495363599e-10,"Luteolibacter","16S_ASV_840","Chlorophyta","18S_ASV_150"
"16S_ASV_544","18S_ASV_157","green",0.770965470659667,5.80323503755399e-10,"Luteolibacter","16S_ASV_544","Chlorophyta","18S_ASV_157"
"16S_ASV_487","18S_ASV_146","green",0.770426572089355,6.06813149979035e-10,"Vulcanococcus","16S_ASV_487","Opisthokonta_Chytridiomycota","18S_ASV_146"
"16S_ASV_540","18S_ASV_50","green",0.768131484668602,7.32876847556639e-10,"Luteolibacter","16S_ASV_540","Rhizaria","18S_ASV_50"
"16S_ASV_487","18S_ASV_6","green",0.76665808216969,8.26357722930375e-10,"Vulcanococcus","16S_ASV_487","Haptophyta","18S_ASV_6"
"16S_ASV_645","18S_ASV_150","green",0.765620105684721,8.98815379859413e-10,NA,"16S_ASV_645","Chlorophyta","18S_ASV_150"
"16S_ASV_378","18S_ASV_157","green",0.765192839187059,9.30340828757666e-10,"Luteolibacter","16S_ASV_378","Chlorophyta","18S_ASV_157"
"16S_ASV_540","18S_ASV_518","green",0.763826631920699,1.0382564813511e-09,"Luteolibacter","16S_ASV_540","Chlorophyta","18S_ASV_518"
"16S_ASV_702","18S_ASV_50","green",0.762760696927792,1.13050216255919e-09,"Luteolibacter","16S_ASV_702","Rhizaria","18S_ASV_50"
"16S_ASV_1174","18S_ASV_518","green",0.760528079850605,1.34921471353265e-09,"Luteolibacter","16S_ASV_1174","Chlorophyta","18S_ASV_518"
"16S_ASV_613","18S_ASV_445","green",0.759958958481538,1.41100468949298e-09,"Luteolibacter","16S_ASV_613","Chlorophyta","18S_ASV_445"
"16S_ASV_702","18S_ASV_415","green",0.759571667009803,1.45456147575055e-09,"Luteolibacter","16S_ASV_702","Stramenopiles","18S_ASV_415"
"16S_ASV_702","18S_ASV_518","green",0.758191522725476,1.62026051222509e-09,"Luteolibacter","16S_ASV_702","Chlorophyta","18S_ASV_518"
"16S_ASV_541","18S_ASV_150","green",0.758115125368584,1.62993135266973e-09,"Luteolibacter","16S_ASV_541","Chlorophyta","18S_ASV_150"
"16S_ASV_541","18S_ASV_445","green",0.758005844170443,1.64385903192798e-09,"Luteolibacter","16S_ASV_541","Chlorophyta","18S_ASV_445"
"16S_ASV_487","18S_ASV_177","green",0.757564429026497,1.70126131179103e-09,"Vulcanococcus","16S_ASV_487","Stramenopiles","18S_ASV_177"
"16S_ASV_544","18S_ASV_445","green",0.755443783035615,2.00423405211174e-09,"Luteolibacter","16S_ASV_544","Chlorophyta","18S_ASV_445"
"16S_ASV_558","18S_ASV_129","green",0.755353190841582,2.0182413915857e-09,"Vulcanococcus","16S_ASV_558","Streptophyta","18S_ASV_129"
"16S_ASV_682","18S_ASV_177","green",0.754896283713417,2.09029907001202e-09,"Luteolibacter","16S_ASV_682","Stramenopiles","18S_ASV_177"
"16S_ASV_457","18S_ASV_150","green",0.754519866472903,2.15146900223864e-09,"Luteolibacter","16S_ASV_457","Chlorophyta","18S_ASV_150"
"16S_ASV_1174","18S_ASV_181","green",0.754231716074714,2.19942564585852e-09,"Luteolibacter","16S_ASV_1174","Chlorophyta","18S_ASV_181"
