ASV_16S,ASV_18S,Module_Color,Correlation_16S_18S,P_value_16S_18S,16S_Taxa2,16S_ASV_ID,18S_Taxa2,18S_ASV_ID
16S_ASV_469,18S_ASV_983,brown,0.557009616143422,7.06621107379638e-5,Pseudarcicella,16S_ASV_469,Rhizaria,18S_ASV_983
16S_ASV_400,18S_ASV_187,brown,0.556927176299708,7.08739147505191e-5,NA,16S_ASV_400,Opisthokonta_Arthropoda,18S_ASV_187
16S_ASV_293,18S_ASV_525,brown,0.556812738685755,7.11688868896153e-5,Chthoniobacter,16S_ASV_293,Stramenopiles,18S_ASV_525
16S_ASV_323,18S_ASV_143,brown,0.556391901816525,7.22632811576283e-5,NA,16S_ASV_323,Streptophyta,18S_ASV_143
16S_ASV_105,18S_ASV_904,brown,0.555509925056458,7.46068155072827e-5,NA,16S_ASV_105,Chlorophyta,18S_ASV_904
16S_ASV_290,18S_ASV_257,brown,0.552390942142951,8.34609824277924e-5,NA,16S_ASV_290,Opisthokonta_Unclassified,18S_ASV_257
16S_ASV_290,18S_ASV_904,brown,0.551774889679531,8.53191332305772e-5,NA,16S_ASV_290,Chlorophyta,18S_ASV_904
16S_ASV_429,18S_ASV_236,brown,0.548996765256927,9.41757482380778e-5,NA,16S_ASV_429,Opisthokonta_Arthropoda,18S_ASV_236
16S_ASV_390,18S_ASV_187,brown,0.547426495200088,9.95442764810089e-5,NA,16S_ASV_390,Opisthokonta_Arthropoda,18S_ASV_187
16S_ASV_394,18S_ASV_541,brown,0.546002850363184,1.0465065480281e-4,Fluviicola,16S_ASV_394,Stramenopiles,18S_ASV_541
16S_ASV_866,18S_ASV_679,brown,0.544251701515928,1.112580901481e-4,Fluviicola,16S_ASV_866,Stramenopiles,18S_ASV_679
16S_ASV_256,18S_ASV_257,brown,0.544194807827914,1.1147898715704e-4,NA,16S_ASV_256,Opisthokonta_Unclassified,18S_ASV_257
16S_ASV_346,18S_ASV_412,brown,0.543862119419128,1.1277869648505e-4,NA,16S_ASV_346,Opisthokonta_Chytridiomycota,18S_ASV_412
16S_ASV_586,18S_ASV_257,brown,0.543341939344955,1.1483851079449e-4,NA,16S_ASV_586,Opisthokonta_Unclassified,18S_ASV_257
16S_ASV_256,18S_ASV_187,brown,0.543178607133439,1.1549229600555e-4,NA,16S_ASV_256,Opisthokonta_Arthropoda,18S_ASV_187
16S_ASV_346,18S_ASV_187,brown,0.542679631524479,1.175106076467e-4,NA,16S_ASV_346,Opisthokonta_Arthropoda,18S_ASV_187
16S_ASV_329,18S_ASV_1133,brown,0.542446425161765,1.1846485623922e-4,Candidatus-Limnoluna,16S_ASV_329,Chlorophyta,18S_ASV_1133
16S_ASV_394,18S_ASV_508,brown,0.54214093622824,1.1972553162656e-4,Fluviicola,16S_ASV_394,Stramenopiles,18S_ASV_508
16S_ASV_866,18S_ASV_187,brown,0.54169271276782,1.2159731574627e-4,Fluviicola,16S_ASV_866,Opisthokonta_Arthropoda,18S_ASV_187
16S_ASV_620,18S_ASV_525,brown,0.540968771513168,1.2467673214347e-4,Fluviicola,16S_ASV_620,Stramenopiles,18S_ASV_525
16S_ASV_128,18S_ASV_257,brown,0.540600615600819,1.2626978009917e-4,NA,16S_ASV_128,Opisthokonta_Unclassified,18S_ASV_257
16S_ASV_497,18S_ASV_983,brown,0.538138867215158,1.3740616420602e-4,NA,16S_ASV_497,Rhizaria,18S_ASV_983
16S_ASV_606,18S_ASV_143,brown,0.537655841746321,1.3969319598736e-4,Candidatus-Limnoluna,16S_ASV_606,Streptophyta,18S_ASV_143
16S_ASV_256,18S_ASV_143,brown,0.53710416590807,1.4234751801505e-4,NA,16S_ASV_256,Streptophyta,18S_ASV_143
16S_ASV_315,18S_ASV_187,brown,0.535428091837692,1.50695067285e-4,NA,16S_ASV_315,Opisthokonta_Arthropoda,18S_ASV_187
16S_ASV_429,18S_ASV_143,brown,0.534571448390158,1.5513085956606e-4,NA,16S_ASV_429,Streptophyta,18S_ASV_143
16S_ASV_373,18S_ASV_525,brown,0.530974070264739,1.750812307833e-4,Chthoniobacter,16S_ASV_373,Stramenopiles,18S_ASV_525
16S_ASV_1038,18S_ASV_525,brown,0.530939067804289,1.7528627837643e-4,Fluviicola,16S_ASV_1038,Stramenopiles,18S_ASV_525
16S_ASV_79,18S_ASV_412,brown,0.529700000875002,1.8268661749801e-4,NA,16S_ASV_79,Opisthokonta_Chytridiomycota,18S_ASV_412
16S_ASV_429,18S_ASV_904,brown,0.529004868191733,1.869612021775e-4,NA,16S_ASV_429,Chlorophyta,18S_ASV_904
16S_ASV_782,18S_ASV_187,brown,0.527002367178409,1.9978666154179e-4,Pseudarcicella,16S_ASV_782,Opisthokonta_Arthropoda,18S_ASV_187
16S_ASV_370,18S_ASV_257,brown,0.526323321744556,2.0431341157493e-4,NA,16S_ASV_370,Opisthokonta_Unclassified,18S_ASV_257
16S_ASV_860,18S_ASV_86,brown,0.525753243366441,2.0818524769563e-4,NA,16S_ASV_860,Cryptophyta,18S_ASV_86
16S_ASV_370,18S_ASV_412,brown,0.523650624175499,2.2304693681823e-4,NA,16S_ASV_370,Opisthokonta_Chytridiomycota,18S_ASV_412
16S_ASV_374,18S_ASV_187,brown,0.523637807865921,2.2314039562882e-4,NA,16S_ASV_374,Opisthokonta_Arthropoda,18S_ASV_187
16S_ASV_247,18S_ASV_143,brown,0.523373762405604,2.2507376529275e-4,NA,16S_ASV_247,Streptophyta,18S_ASV_143
16S_ASV_870,18S_ASV_187,brown,0.522026532915955,2.3517636353725e-4,Pseudarcicella,16S_ASV_870,Opisthokonta_Arthropoda,18S_ASV_187
16S_ASV_390,18S_ASV_236,brown,0.520921506407366,2.4376700131714e-4,NA,16S_ASV_390,Opisthokonta_Arthropoda,18S_ASV_236
16S_ASV_312,18S_ASV_187,brown,0.520863676243168,2.4422429831981e-4,NA,16S_ASV_312,Opisthokonta_Arthropoda,18S_ASV_187
16S_ASV_1297,18S_ASV_412,brown,0.519055316132416,2.5892141357295e-4,Microcystis,16S_ASV_1297,Opisthokonta_Chytridiomycota,18S_ASV_412
16S_ASV_301,18S_ASV_143,brown,0.518974774670798,2.5959421556657e-4,NA,16S_ASV_301,Streptophyta,18S_ASV_143
16S_ASV_782,18S_ASV_541,brown,0.517600204561045,2.7132296557489e-4,Pseudarcicella,16S_ASV_782,Stramenopiles,18S_ASV_541
16S_ASV_346,18S_ASV_257,brown,0.517083695845595,2.758524906631e-4,NA,16S_ASV_346,Opisthokonta_Unclassified,18S_ASV_257
16S_ASV_742,18S_ASV_932,brown,0.515881599156307,2.8665993942992e-4,hgcI-clade,16S_ASV_742,Chlorophyta,18S_ASV_932
16S_ASV_79,18S_ASV_257,brown,0.515680766769847,2.8850234991151e-4,NA,16S_ASV_79,Opisthokonta_Unclassified,18S_ASV_257
16S_ASV_501,18S_ASV_187,brown,0.514972858576409,2.9508221248345e-4,NA,16S_ASV_501,Opisthokonta_Arthropoda,18S_ASV_187
16S_ASV_504,18S_ASV_187,brown,0.51199583871191,3.2426181892575e-4,NA,16S_ASV_504,Opisthokonta_Arthropoda,18S_ASV_187
16S_ASV_293,18S_ASV_932,brown,0.511911758107922,3.2512248431911e-4,Chthoniobacter,16S_ASV_293,Chlorophyta,18S_ASV_932
16S_ASV_323,18S_ASV_187,brown,0.511246773223977,3.3200234900583e-4,NA,16S_ASV_323,Opisthokonta_Arthropoda,18S_ASV_187
16S_ASV_211,18S_ASV_904,brown,0.510561428926472,3.3923001813806e-4,NA,16S_ASV_211,Chlorophyta,18S_ASV_904
16S_ASV_370,18S_ASV_187,brown,0.50957144110823,3.499211449547e-4,NA,16S_ASV_370,Opisthokonta_Arthropoda,18S_ASV_187
16S_ASV_373,18S_ASV_932,brown,0.508082448631625,3.6657391030496e-4,Chthoniobacter,16S_ASV_373,Chlorophyta,18S_ASV_932
16S_ASV_586,18S_ASV_932,brown,0.507749813324856,3.7039030915637e-4,NA,16S_ASV_586,Chlorophyta,18S_ASV_932
16S_ASV_79,18S_ASV_1133,brown,0.507173256364927,3.7709018823314e-4,NA,16S_ASV_79,Chlorophyta,18S_ASV_1133
16S_ASV_480,18S_ASV_187,brown,0.50638540886008,3.8642194324764e-4,NA,16S_ASV_480,Opisthokonta_Arthropoda,18S_ASV_187
16S_ASV_374,18S_ASV_143,brown,0.506251114142107,3.8803320717988e-4,NA,16S_ASV_374,Streptophyta,18S_ASV_143
16S_ASV_353,18S_ASV_187,brown,0.505595902912428,3.9598155409446e-4,NA,16S_ASV_353,Opisthokonta_Arthropoda,18S_ASV_187
16S_ASV_400,18S_ASV_143,brown,0.504405009667756,4.1080465769029e-4,NA,16S_ASV_400,Streptophyta,18S_ASV_143
16S_ASV_1297,18S_ASV_932,brown,0.504141948927987,4.1414560756673e-4,Microcystis,16S_ASV_1297,Chlorophyta,18S_ASV_932
16S_ASV_606,18S_ASV_1133,brown,0.504010289355365,4.1582689271208e-4,Candidatus-Limnoluna,16S_ASV_606,Chlorophyta,18S_ASV_1133
16S_ASV_312,18S_ASV_143,brown,0.503987933135926,4.1611298992155e-4,NA,16S_ASV_312,Streptophyta,18S_ASV_143
16S_ASV_199,18S_ASV_187,brown,0.501692636057162,4.4644713925288e-4,NA,16S_ASV_199,Opisthokonta_Arthropoda,18S_ASV_187
16S_ASV_199,18S_ASV_679,brown,0.50129256657309,4.5193344990806e-4,NA,16S_ASV_199,Stramenopiles,18S_ASV_679
16S_ASV_301,18S_ASV_86,brown,0.499335065476889,4.796619181078e-4,NA,16S_ASV_301,Cryptophyta,18S_ASV_86
16S_ASV_400,18S_ASV_904,brown,0.498880928485254,4.8630956202662e-4,NA,16S_ASV_400,Chlorophyta,18S_ASV_904
16S_ASV_174,18S_ASV_1133,brown,0.498520724670936,4.916409962683e-4,NA,16S_ASV_174,Chlorophyta,18S_ASV_1133
16S_ASV_453,18S_ASV_983,brown,0.497007975291545,5.1460984897075e-4,Pseudarcicella,16S_ASV_453,Rhizaria,18S_ASV_983
16S_ASV_247,18S_ASV_1911,brown,0.495083966606276,5.4521428922393e-4,NA,16S_ASV_247,Stramenopiles,18S_ASV_1911
16S_ASV_870,18S_ASV_508,brown,0.495080760189393,5.4526662823922e-4,Pseudarcicella,16S_ASV_870,Stramenopiles,18S_ASV_508
16S_ASV_860,18S_ASV_541,brown,0.493943807672721,5.6411238514899e-4,NA,16S_ASV_860,Stramenopiles,18S_ASV_541
16S_ASV_427,18S_ASV_904,brown,0.491664478204024,6.0366499004868e-4,NA,16S_ASV_427,Chlorophyta,18S_ASV_904
16S_ASV_456,18S_ASV_541,brown,0.491646123878919,6.039933399261e-4,Fluviicola,16S_ASV_456,Stramenopiles,18S_ASV_541
16S_ASV_1054,18S_ASV_508,brown,0.491052300166656,6.147034015519e-4,Pseudarcicella,16S_ASV_1054,Stramenopiles,18S_ASV_508
16S_ASV_418,18S_ASV_143,brown,0.49021409124907,6.3011113933796e-4,Candidatus-Limnoluna,16S_ASV_418,Streptophyta,18S_ASV_143
16S_ASV_860,18S_ASV_236,brown,0.490109194236788,6.3206351534378e-4,NA,16S_ASV_860,Opisthokonta_Arthropoda,18S_ASV_236
16S_ASV_860,18S_ASV_143,brown,0.488779963719491,6.5727786236564e-4,NA,16S_ASV_860,Streptophyta,18S_ASV_143
16S_ASV_315,18S_ASV_904,brown,0.486291073360629,7.0692685511535e-4,NA,16S_ASV_315,Chlorophyta,18S_ASV_904
16S_ASV_870,18S_ASV_1133,brown,0.486082203099343,7.1124245257085e-4,Pseudarcicella,16S_ASV_870,Chlorophyta,18S_ASV_1133
16S_ASV_578,18S_ASV_983,brown,0.485499413378193,7.2340890283598e-4,Pseudarcicella,16S_ASV_578,Rhizaria,18S_ASV_983
16S_ASV_174,18S_ASV_257,brown,0.485298794104537,7.2764000388065e-4,NA,16S_ASV_174,Opisthokonta_Unclassified,18S_ASV_257
16S_ASV_854,18S_ASV_257,brown,0.484781766675749,7.3864656367866e-4,hgcI-clade,16S_ASV_854,Opisthokonta_Unclassified,18S_ASV_257
16S_ASV_870,18S_ASV_257,brown,0.484470788693116,7.4533829066666e-4,Pseudarcicella,16S_ASV_870,Opisthokonta_Unclassified,18S_ASV_257
16S_ASV_782,18S_ASV_236,brown,0.48415009286197,7.5229593325092e-4,Pseudarcicella,16S_ASV_782,Opisthokonta_Arthropoda,18S_ASV_236
16S_ASV_315,18S_ASV_236,brown,0.482866900917869,7.8072087264955e-4,NA,16S_ASV_315,Opisthokonta_Arthropoda,18S_ASV_236
16S_ASV_620,18S_ASV_86,brown,0.482264667615099,7.9438981787134e-4,Fluviicola,16S_ASV_620,Cryptophyta,18S_ASV_86
16S_ASV_501,18S_ASV_904,brown,0.481088693276666,8.216998855737e-4,NA,16S_ASV_501,Chlorophyta,18S_ASV_904
16S_ASV_385,18S_ASV_257,brown,0.480530132674767,8.3496330781142e-4,NA,16S_ASV_385,Opisthokonta_Unclassified,18S_ASV_257
16S_ASV_504,18S_ASV_236,brown,0.48051096683449,8.3542179274054e-4,NA,16S_ASV_504,Opisthokonta_Arthropoda,18S_ASV_236
16S_ASV_620,18S_ASV_679,brown,0.479828001258646,8.5190736836158e-4,Fluviicola,16S_ASV_620,Stramenopiles,18S_ASV_679
16S_ASV_870,18S_ASV_236,brown,0.479337718204381,8.6392065969544e-4,Pseudarcicella,16S_ASV_870,Opisthokonta_Arthropoda,18S_ASV_236
16S_ASV_1054,18S_ASV_257,brown,0.478286909510075,8.9017990053469e-4,Pseudarcicella,16S_ASV_1054,Opisthokonta_Unclassified,18S_ASV_257
16S_ASV_301,18S_ASV_236,brown,0.477977374972706,8.9804986446378e-4,NA,16S_ASV_301,Opisthokonta_Arthropoda,18S_ASV_236
16S_ASV_1038,18S_ASV_679,brown,0.477542782408986,9.0920437961352e-4,Fluviicola,16S_ASV_1038,Stramenopiles,18S_ASV_679
16S_ASV_394,18S_ASV_257,brown,0.476497398901014,9.3654447774859e-4,Fluviicola,16S_ASV_394,Opisthokonta_Unclassified,18S_ASV_257
16S_ASV_667,18S_ASV_86,brown,0.474962327868703,9.7802290300581e-4,Algoriphagus,16S_ASV_667,Cryptophyta,18S_ASV_86
16S_ASV_1038,18S_ASV_86,brown,0.474450837883868,9.9220350306069e-4,Fluviicola,16S_ASV_1038,Cryptophyta,18S_ASV_86
16S_ASV_353,18S_ASV_236,brown,0.473612412765845,0.00101584541745857,NA,16S_ASV_353,Opisthokonta_Arthropoda,18S_ASV_236
16S_ASV_782,18S_ASV_1133,brown,0.473247817629819,0.00102628217750149,Pseudarcicella,16S_ASV_782,Chlorophyta,18S_ASV_1133
16S_ASV_353,18S_ASV_904,brown,0.47309180983189,0.00103077715036565,NA,16S_ASV_353,Chlorophyta,18S_ASV_904
16S_ASV_174,18S_ASV_412,brown,0.473072930203437,0.00103132230926829,NA,16S_ASV_174,Opisthokonta_Chytridiomycota,18S_ASV_412
16S_ASV_429,18S_ASV_541,brown,0.472564021987174,0.00104611456277593,NA,16S_ASV_429,Stramenopiles,18S_ASV_541
16S_ASV_928,18S_ASV_257,brown,0.471882457566598,0.0010662217621494,Microcystis,16S_ASV_928,Opisthokonta_Unclassified,18S_ASV_257
16S_ASV_174,18S_ASV_187,brown,0.469434097580815,0.00114132599472399,NA,16S_ASV_174,Opisthokonta_Arthropoda,18S_ASV_187
16S_ASV_400,18S_ASV_236,brown,0.468867273102069,0.00115937162550158,NA,16S_ASV_400,Opisthokonta_Arthropoda,18S_ASV_236
16S_ASV_301,18S_ASV_904,brown,0.468481900518385,0.00117178523935582,NA,16S_ASV_301,Chlorophyta,18S_ASV_904
16S_ASV_537,18S_ASV_932,brown,0.467694065122743,0.00119753211658296,hgcI-clade,16S_ASV_537,Chlorophyta,18S_ASV_932
16S_ASV_427,18S_ASV_143,brown,0.466884221156144,0.00122452229322802,NA,16S_ASV_427,Streptophyta,18S_ASV_143
16S_ASV_586,18S_ASV_1133,brown,0.465154486752981,0.00128399173070718,NA,16S_ASV_586,Chlorophyta,18S_ASV_1133
16S_ASV_346,18S_ASV_236,brown,0.464400819053701,0.00131069758889931,NA,16S_ASV_346,Opisthokonta_Arthropoda,18S_ASV_236
16S_ASV_377,18S_ASV_257,brown,0.464302178655036,0.0013142291902457,Fluviicola,16S_ASV_377,Opisthokonta_Unclassified,18S_ASV_257
16S_ASV_390,18S_ASV_904,brown,0.464070251378535,0.00132256621125676,NA,16S_ASV_390,Chlorophyta,18S_ASV_904
16S_ASV_440,18S_ASV_708,brown,0.463733062972218,0.00133477095742202,Sediminibacterium,16S_ASV_440,Chlorophyta,18S_ASV_708
16S_ASV_408,18S_ASV_904,brown,0.462679985101139,0.00137353541687502,NA,16S_ASV_408,Chlorophyta,18S_ASV_904
16S_ASV_323,18S_ASV_236,brown,0.461730702072269,0.00140933375254885,NA,16S_ASV_323,Opisthokonta_Arthropoda,18S_ASV_236
16S_ASV_373,18S_ASV_1911,brown,0.460962718408544,0.0014388995627621,Chthoniobacter,16S_ASV_373,Stramenopiles,18S_ASV_1911
16S_ASV_576,18S_ASV_983,brown,0.46047302786255,0.00145803824382089,Pseudarcicella,16S_ASV_576,Rhizaria,18S_ASV_983
16S_ASV_1479,18S_ASV_1133,brown,0.460215862707586,0.00146817939679772,Pseudarcicella,16S_ASV_1479,Chlorophyta,18S_ASV_1133
16S_ASV_762,18S_ASV_257,brown,0.458859824534292,0.0015226975469572,NA,16S_ASV_762,Opisthokonta_Unclassified,18S_ASV_257
16S_ASV_782,18S_ASV_257,brown,0.458373349639303,0.00154268958118656,Pseudarcicella,16S_ASV_782,Opisthokonta_Unclassified,18S_ASV_257
16S_ASV_329,18S_ASV_143,brown,0.457768376235719,0.00156787633949017,Candidatus-Limnoluna,16S_ASV_329,Streptophyta,18S_ASV_143
16S_ASV_312,18S_ASV_679,brown,0.45761135580981,0.00157447292861822,NA,16S_ASV_312,Stramenopiles,18S_ASV_679
16S_ASV_1054,18S_ASV_187,brown,0.456993249238403,0.00160068025176165,Pseudarcicella,16S_ASV_1054,Opisthokonta_Arthropoda,18S_ASV_187
16S_ASV_346,18S_ASV_143,brown,0.456026590324903,0.00164244259228745,NA,16S_ASV_346,Streptophyta,18S_ASV_143
16S_ASV_400,18S_ASV_541,brown,0.455536234095381,0.0016639946584773,NA,16S_ASV_400,Stramenopiles,18S_ASV_541
16S_ASV_128,18S_ASV_904,brown,0.454836554991122,0.00169518120975513,NA,16S_ASV_128,Chlorophyta,18S_ASV_904
16S_ASV_199,18S_ASV_257,brown,0.453887164159493,0.0017383266420831,NA,16S_ASV_199,Opisthokonta_Unclassified,18S_ASV_257
16S_ASV_369,18S_ASV_187,brown,0.453536873271715,0.0017544899402259,Pseudarcicella,16S_ASV_369,Opisthokonta_Arthropoda,18S_ASV_187
16S_ASV_408,18S_ASV_86,brown,0.452707706324662,0.00179328186187985,NA,16S_ASV_408,Cryptophyta,18S_ASV_86
16S_ASV_870,18S_ASV_412,brown,0.452328317063697,0.00181128336309389,Pseudarcicella,16S_ASV_870,Opisthokonta_Chytridiomycota,18S_ASV_412
16S_ASV_480,18S_ASV_236,brown,0.452317422113566,0.00181180267028633,NA,16S_ASV_480,Opisthokonta_Arthropoda,18S_ASV_236
16S_ASV_504,18S_ASV_904,brown,0.450482407219476,0.00190117397141886,NA,16S_ASV_504,Chlorophyta,18S_ASV_904
16S_ASV_620,18S_ASV_187,brown,0.448465184325303,0.00200390425105456,Fluviicola,16S_ASV_620,Opisthokonta_Arthropoda,18S_ASV_187
16S_ASV_606,18S_ASV_412,brown,0.448316861200294,0.00201164815877433,Candidatus-Limnoluna,16S_ASV_606,Opisthokonta_Chytridiomycota,18S_ASV_412
16S_ASV_928,18S_ASV_932,brown,0.448291468776584,0.00201297654129083,Microcystis,16S_ASV_928,Chlorophyta,18S_ASV_932
16S_ASV_501,18S_ASV_86,brown,0.448011772444295,0.0020276600547197,NA,16S_ASV_501,Cryptophyta,18S_ASV_86
16S_ASV_429,18S_ASV_86,brown,0.447934874613036,0.0020317136139609902,NA,16S_ASV_429,Cryptophyta,18S_ASV_86
16S_ASV_762,18S_ASV_187,brown,0.447254230032444,0.00206790656656721,NA,16S_ASV_762,Opisthokonta_Arthropoda,18S_ASV_187
16S_ASV_667,18S_ASV_525,brown,0.446298417800597,0.00211969390864955,Algoriphagus,16S_ASV_667,Stramenopiles,18S_ASV_525
16S_ASV_782,18S_ASV_412,brown,0.442775952554763,0.00232058522677351,Pseudarcicella,16S_ASV_782,Opisthokonta_Chytridiomycota,18S_ASV_412
16S_ASV_374,18S_ASV_236,brown,0.442472594866566,0.00233864788453184,NA,16S_ASV_374,Opisthokonta_Arthropoda,18S_ASV_236
16S_ASV_782,18S_ASV_508,brown,0.441854317133495,0.00237584641888403,Pseudarcicella,16S_ASV_782,Stramenopiles,18S_ASV_508
16S_ASV_315,18S_ASV_541,brown,0.44180957759723,0.00237855831623342,NA,16S_ASV_315,Stramenopiles,18S_ASV_541
16S_ASV_1479,18S_ASV_983,brown,0.441238596287961,0.0024134092293206,Pseudarcicella,16S_ASV_1479,Rhizaria,18S_ASV_983
16S_ASV_199,18S_ASV_1133,brown,0.441229562832924,0.00241396420546842,NA,16S_ASV_199,Chlorophyta,18S_ASV_1133
16S_ASV_346,18S_ASV_86,brown,0.440795483789122,0.00244076523106188,NA,16S_ASV_346,Cryptophyta,18S_ASV_86
16S_ASV_290,18S_ASV_236,brown,0.44063964765636,0.00245045076411306,NA,16S_ASV_290,Opisthokonta_Arthropoda,18S_ASV_236
16S_ASV_323,18S_ASV_904,brown,0.440337084362536,0.00246935257705508,NA,16S_ASV_323,Chlorophyta,18S_ASV_904
16S_ASV_762,18S_ASV_143,brown,0.439980593338909,0.0024917883552939,NA,16S_ASV_762,Streptophyta,18S_ASV_143
16S_ASV_394,18S_ASV_932,brown,0.438348739847702,0.00259680088074283,Fluviicola,16S_ASV_394,Chlorophyta,18S_ASV_932
16S_ASV_199,18S_ASV_412,brown,0.437829251371506,0.00263103980977781,NA,16S_ASV_199,Opisthokonta_Chytridiomycota,18S_ASV_412
16S_ASV_105,18S_ASV_236,brown,0.437706426110585,0.00263919301875736,NA,16S_ASV_105,Opisthokonta_Arthropoda,18S_ASV_236
16S_ASV_742,18S_ASV_257,brown,0.43719665523413,0.00267327039530449,hgcI-clade,16S_ASV_742,Opisthokonta_Unclassified,18S_ASV_257
16S_ASV_400,18S_ASV_86,brown,0.437025587180849,0.00268479259931787,NA,16S_ASV_400,Cryptophyta,18S_ASV_86
16S_ASV_1297,18S_ASV_143,brown,0.436466594711534,0.00272274897577719,Microcystis,16S_ASV_1297,Streptophyta,18S_ASV_143
16S_ASV_742,18S_ASV_412,brown,0.435483726104651,0.0027906346241143,hgcI-clade,16S_ASV_742,Opisthokonta_Chytridiomycota,18S_ASV_412
16S_ASV_370,18S_ASV_236,brown,0.435478900754262,0.00279097154943674,NA,16S_ASV_370,Opisthokonta_Arthropoda,18S_ASV_236
16S_ASV_79,18S_ASV_187,brown,0.435245926710005,0.00280728141009882,NA,16S_ASV_79,Opisthokonta_Arthropoda,18S_ASV_187
16S_ASV_516,18S_ASV_983,brown,0.435189575406689,0.00281123898977509,Pseudarcicella,16S_ASV_516,Rhizaria,18S_ASV_983
16S_ASV_353,18S_ASV_86,brown,0.434968283493733,0.00282682799720221,NA,16S_ASV_353,Cryptophyta,18S_ASV_86
16S_ASV_128,18S_ASV_187,brown,0.43496669557743,0.00282694013315476,NA,16S_ASV_128,Opisthokonta_Arthropoda,18S_ASV_187
16S_ASV_408,18S_ASV_236,brown,0.434248197164109,0.00287808288162831,NA,16S_ASV_408,Opisthokonta_Arthropoda,18S_ASV_236
16S_ASV_427,18S_ASV_541,brown,0.434086247732094,0.00288972229260733,NA,16S_ASV_427,Stramenopiles,18S_ASV_541
16S_ASV_293,18S_ASV_187,brown,0.433869056908702,0.00290539696881406,Chthoniobacter,16S_ASV_293,Opisthokonta_Arthropoda,18S_ASV_187
16S_ASV_408,18S_ASV_541,brown,0.433636748370167,0.00292224546895769,NA,16S_ASV_408,Stramenopiles,18S_ASV_541
16S_ASV_928,18S_ASV_412,brown,0.433517917206747,0.00293089705796331,Microcystis,16S_ASV_928,Opisthokonta_Chytridiomycota,18S_ASV_412
16S_ASV_290,18S_ASV_86,brown,0.433405085546917,0.00293913270198661,NA,16S_ASV_290,Cryptophyta,18S_ASV_86
16S_ASV_408,18S_ASV_143,brown,0.431848953050296,0.00305481060535768,NA,16S_ASV_408,Streptophyta,18S_ASV_143
16S_ASV_128,18S_ASV_412,brown,0.430797361099339,0.00313523193106298,NA,16S_ASV_128,Opisthokonta_Chytridiomycota,18S_ASV_412
16S_ASV_323,18S_ASV_541,brown,0.430399997364098,0.00316610166276615,NA,16S_ASV_323,Stramenopiles,18S_ASV_541
16S_ASV_353,18S_ASV_541,brown,0.430256415713957,0.00317732151763007,NA,16S_ASV_353,Stramenopiles,18S_ASV_541
16S_ASV_476,18S_ASV_187,brown,0.429598944576306,0.00322914563177133,Pseudarcicella,16S_ASV_476,Opisthokonta_Arthropoda,18S_ASV_187
16S_ASV_293,18S_ASV_1133,brown,0.429127031121721,0.00326679989130088,Chthoniobacter,16S_ASV_293,Chlorophyta,18S_ASV_1133
16S_ASV_570,18S_ASV_708,brown,0.429050402414911,0.00327295040410803,Sediminibacterium,16S_ASV_570,Chlorophyta,18S_ASV_708
16S_ASV_1212,18S_ASV_187,brown,0.428732474445878,0.00329857730265766,Candidatus-Limnoluna,16S_ASV_1212,Opisthokonta_Arthropoda,18S_ASV_187
16S_ASV_606,18S_ASV_1911,brown,0.428301905204739,0.00333356465100771,Candidatus-Limnoluna,16S_ASV_606,Stramenopiles,18S_ASV_1911
16S_ASV_369,18S_ASV_679,brown,0.427571481351582,0.00339366343539986,Pseudarcicella,16S_ASV_369,Stramenopiles,18S_ASV_679
16S_ASV_1038,18S_ASV_187,brown,0.427246683295172,0.00342069171364111,Fluviicola,16S_ASV_1038,Opisthokonta_Arthropoda,18S_ASV_187
16S_ASV_79,18S_ASV_143,brown,0.426979120584535,0.00344309887311202,NA,16S_ASV_79,Streptophyta,18S_ASV_143
16S_ASV_256,18S_ASV_86,brown,0.426605873117912,0.00347457181925079,NA,16S_ASV_256,Cryptophyta,18S_ASV_86
16S_ASV_1054,18S_ASV_236,brown,0.42523555168727,0.00359229547622682,Pseudarcicella,16S_ASV_1054,Opisthokonta_Arthropoda,18S_ASV_236
16S_ASV_928,18S_ASV_143,brown,0.424744590168954,0.00363531701071836,Microcystis,16S_ASV_928,Streptophyta,18S_ASV_143
16S_ASV_211,18S_ASV_236,brown,0.424447590935687,0.00366156094186212,NA,16S_ASV_211,Opisthokonta_Arthropoda,18S_ASV_236
16S_ASV_537,18S_ASV_412,brown,0.423701478575323,0.00372822429169619,hgcI-clade,16S_ASV_537,Opisthokonta_Chytridiomycota,18S_ASV_412
16S_ASV_497,18S_ASV_932,brown,0.423358743244088,0.00375920180678244,NA,16S_ASV_497,Chlorophyta,18S_ASV_932
16S_ASV_480,18S_ASV_679,brown,0.423250068530767,0.00376907116448519,NA,16S_ASV_480,Stramenopiles,18S_ASV_679
16S_ASV_1102,18S_ASV_1911,brown,0.422943756340826,0.00379701139141217,Sediminibacterium,16S_ASV_1102,Stramenopiles,18S_ASV_1911
16S_ASV_501,18S_ASV_236,brown,0.422761332669314,0.00381373723032016,NA,16S_ASV_501,Opisthokonta_Arthropoda,18S_ASV_236
16S_ASV_301,18S_ASV_541,brown,0.422674091694433,0.00382175886751101,NA,16S_ASV_301,Stramenopiles,18S_ASV_541
16S_ASV_293,18S_ASV_1911,brown,0.42235819168505,0.00385092906971136,Chthoniobacter,16S_ASV_293,Stramenopiles,18S_ASV_1911
